Id,SalePrice
2177,242424.31142229118
2178,211066.0819495405
2179,139051.72219031712
2180,215041.08789569966
2181,193411.654303429
2182,226290.52839336876
2183,190981.96686868984
2184,120321.98970341535
2185,122424.68386995653
2186,147189.3495264773
2187,153383.15745158613
2188,156119.72312304974
2189,290905.58156646375
2190,80216.88590020052
2191,80969.58350240007
2192,91293.29200138504
2193,106471.12648552762
2194,102145.45373596883
2195,110383.24506501292
2196,99399.24976893097
2197,119752.24528791266
2198,155332.8307738943
2199,176316.30273960915
2200,149026.2147768931
2201,141394.5952125528
2202,213448.0170273621
2203,135133.26778692263
2204,183873.0255017124
2205,115891.89156735828
2206,142324.1271463038
2207,218757.73701703481
2208,257503.69987639692
2209,247516.91537563514
2210,119209.19183684526
2211,113749.35089626376
2212,118657.80205940412
2213,107190.95713720759
2214,140306.20411190705
2215,97976.46005812095
2216,143809.5734049752
2217,65710.17303938535
2218,74635.7109545172
2219,68553.00190037375
2220,73454.6889231938
2221,322274.8780262856
2222,281907.59884586686
2223,295838.80750906
2224,208241.74448753416
2225,118844.68472211732
2226,190714.2052650281
2227,199456.5953384039
2228,259828.49561488317
2229,249120.66991480457
2230,150961.33855194916
2231,216070.2285233617
2232,183588.6699807931
2233,182040.01518106495
2234,239916.64847228615
2235,226794.4286716137
2236,259639.11226028408
2237,332012.5135853815
2238,192090.4232594122
2239,108992.03849937516
2240,156051.006602159
2241,157695.13546424103
2242,126214.54585219389
2243,128678.58318561187
2244,102393.9121989978
2245,99374.4904518441
2246,142945.98879163965
2247,108377.2494669726
2248,121739.775303579
2249,120149.18298474014
2250,130411.5697108633
2251,95379.48882518733
2252,176009.6146700009
2253,150426.14178896174
2254,179219.99889633746
2255,188818.28702477505
2256,178204.26220572102
2257,208010.46234733053
2258,159395.37908626904
2259,177632.37175942934
2260,158189.05398208022
2261,181594.66372660917
2262,204995.6242037379
2263,387340.98357181175
2264,506471.5048405739
2265,172907.395152641
2266,290741.88997468294
2267,379064.731562652
2268,423392.94223884813
2269,147905.94581038455
2270,195564.14581276148
2271,218842.35378537487
2272,197125.2510513023
2273,165977.45856251466
2274,181370.86226173502
2275,161837.07573428674
2276,190064.11167628586
2277,182688.0780315866
2278,149345.4785458936
2279,123590.12368346023
2280,117648.97655307238
2281,172763.5606768099
2282,189642.36168250046
2283,104185.96492173683
2284,110962.33825894386
2285,137412.80735535943
2286,124545.61583999149
2287,358299.322900156
2288,271835.1956372756
2289,378689.7576682735
2290,459722.4744548607
2291,332499.63075669075
2292,440773.99509095005
2293,485577.8655215977
2294,401089.7969192812
2295,484897.80242886214
2296,284927.1367869584
2297,331138.03894864727
2298,334295.4730587956
2299,379031.8842260803
2300,335515.93730168696
2301,299655.88172882196
2302,245715.22952683366
2303,239171.783476574
2304,243007.15225015656
2305,196232.68969207924
2306,193018.8282121806
2307,199813.5298855544
2308,222500.37371327728
2309,279804.02465953305
2310,208274.17656468347
2311,199013.36489135862
2312,176184.1406953787
2313,173435.28824387066
2314,172415.7479907269
2315,178484.6798350495
2316,193353.99571176115
2317,188716.81812501827
2318,180742.3957853801
2319,182268.26148095285
2320,184098.0286651668
2321,231657.509216477
2322,177424.42293365236
2323,186323.42113753033
2324,173688.72885395604
2325,214973.76834596664
2326,170675.2062468911
2327,207771.7063380343
2328,225773.59536705381
2329,189987.95275950315
2330,179747.65785871205
2331,360904.66580807976
2332,390537.85253746336
2333,317222.4953416226
2334,259026.01857420593
2335,275040.45815213193
2336,326051.7104375907
2337,198140.6426701305
2338,268104.5371737324
2339,217517.7766313022
2340,412945.95019706833
2341,216456.92929778332
2342,230123.87315844803
2343,224747.61460537207
2344,219432.14516430395
2345,233714.79763883707
2346,209623.9184281468
2347,198933.9423415578
2348,239925.6782596184
2349,180500.6358428727
2350,306055.0355984502
2351,262828.29099821503
2352,254853.11977562704
2353,252827.10417980756
2354,134061.9524969459
2355,142587.11732343672
2356,153817.39492884636
2357,191108.5031561189
2358,199247.89620414696
2359,129330.25563110136
2360,115775.11333294219
2361,145432.68346887073
2362,273231.8405865111
2363,138233.99877631268
2364,154509.24882854047
2365,214745.2900463221
2366,189505.34239233867
2367,223307.03226655672
2368,213839.25914630035
2369,218695.97016137885
2370,167343.95504651294
2371,168856.19473326064
2372,191969.77679926108
2373,277456.54101365205
2374,310140.27346583566
2375,244593.8805743556
2376,280636.5631649481
2377,352276.9428539939
2378,144326.06338439425
2379,199069.72299233687
2380,148725.52682299085
2381,168878.37144151443
2382,201369.97216698193
2383,205922.05282713388
2384,248641.71222071105
2385,159327.3356423106
2386,133379.37268416252
2387,135873.96819584613
2388,100098.26251821732
2389,119000.94194348052
2390,147767.7201935709
2391,144648.9510530073
2392,113895.8700021248
2393,164220.6542580413
2394,140537.48637827535
2395,209306.46933524212
2396,142095.0267201653
2397,221013.36456340237
2398,131841.39773528863
2399,60637.227789123775
2400,59580.07013813468
2401,116048.53780852059
2402,138114.39787721026
2403,140707.75358927288
2404,151991.58131420132
2405,161429.28074387222
2406,142448.77017604667
2407,127912.78777095715
2408,145851.88605879058
2409,121646.18733616032
2410,166897.98370772702
2411,115669.90567726179
2412,157519.41606906644
2413,130131.9568414963
2414,149285.18238581397
2415,132532.92325175926
2416,124730.79725968861
2417,131219.00412245523
2418,130881.32055099453
2419,129280.59165461875
2420,124006.64345351658
2421,151779.53338267404
2422,107053.4266644671
2423,123146.3218175113
2424,154473.20591830355
2425,202808.17295803173
2426,132748.79346574278
2427,135027.85232386368
2428,173932.01725513692
2429,112519.2691313556
2430,132531.97634147122
2431,108173.93202669769
2432,146716.06288295734
2433,146269.67177835535
2434,137984.40610290843
2435,153935.97053577602
2436,105939.44884997502
2437,106363.5423799201
2438,123522.45299124566
2439,105201.8405209445
2440,120416.78761186758
2441,95596.18078157556
2442,96786.40607738473
2443,125109.73443400727
2444,129358.60504627481
2445,88712.45018001278
2446,134780.62463312433
2447,174460.8063413276
2448,127845.50687691991
2449,109392.49217487246
2450,150479.15001979677
2451,121590.68452057974
2452,197468.51504091654
2453,92271.12342249491
2454,127183.31557389782
2455,123213.00740658917
2456,140626.8429528163
2457,134874.15229376414
2458,127149.15869441623
2459,110700.36479620141
2460,138697.11962491574
2461,123675.26594606714
2462,136379.8518154714
2463,125223.65955433463
2464,174163.8364901896
2465,143249.1233446686
2466,119127.40813873148
2467,128719.26126144505
2468,78283.21343692852
2469,78772.05387228836
2470,188537.21002475685
2471,208205.82981805695
2472,159111.1208030251
2473,116134.4164000378
2474,75984.80435722694
2475,217718.2804090559
2476,114706.70036298926
2477,129477.91778386611
2478,156140.84495778786
2479,101338.00788028413
2480,153556.46274023547
2481,121171.39770839362
2482,127318.63970985205
2483,109668.671168425
2484,123625.67972079474
2485,126003.93659982852
2486,153736.16451128034
2487,180163.99525000807
2488,159184.79190308647
2489,149595.63194887442
2490,147235.22439243013
2491,93696.83537005597
2492,193690.29044862496
2493,148942.3287555897
2494,152980.4195225511
2495,90723.52711191711
2496,244469.25413582832
2497,153280.05900686994
2498,108528.52345145526
2499,89347.07081654079
2500,127034.08639523097
2501,139860.42122792988
2502,149737.29147604835
2503,98529.29557754741
2504,188647.57535398324
2505,224727.07402117897
2506,253553.07848994515
2507,293617.3136552562
2508,252583.17923172907
2509,218607.58437970138
2510,217297.0809523883
2511,176585.94365932135
2512,206203.36638316038
2513,219709.96672769223
2514,256378.05790531216
2515,150443.7326179371
2516,173071.4899828918
2517,143845.43684951885
2518,151865.03206757287
2519,225702.79237137135
2520,214967.41786384647
2521,189041.78932598635
2522,223578.77661894925
2523,121220.20976885928
2524,138206.20247113015
2525,149835.9147769334
2526,135800.68696301995
2527,110431.52155628547
2528,130079.58134510025
2529,128816.7323226768
2530,118228.48593389592
2531,247438.00969813258
2532,225822.6471399006
2533,196420.4335397593
2534,225282.61332216172
2535,302089.19566570065
2536,235635.47097894462
2537,230802.29410689077
2538,180916.0336647535
2539,186594.12218313487
2540,180455.4375046994
2541,179512.59146546735
2542,167371.2832861428
2543,124557.78459676905
2544,124644.99204865753
2545,135684.724569884
2546,129120.84582651689
2547,136427.05118990532
2548,153579.3618630032
2549,158099.22689728433
2550,742157.6025414951
2551,137861.0879933287
2552,131010.81113148926
2553,76379.44037856706
2554,99877.42882139824
2555,115456.56861083144
2556,102277.41282828606
2557,106776.11103330464
2558,148837.81662632377
2559,140609.9678237964
2560,148850.0225730885
2561,138294.35513633495
2562,137303.39279650725
2563,147921.08393647696
2564,199455.42046106543
2565,140450.89241070487
2566,160757.90621987334
2567,136676.12306951417
2568,198306.68739673874
2569,223932.81285784038
2570,116431.40807750451
2571,190980.69098764137
2572,143645.3889285191
2573,224701.92078933428
2574,294677.859133362
2575,130082.65077204589
2576,121029.57711175087
2577,147212.1746896129
2578,83065.49663633978
2579,62048.33020832065
2580,107127.71652680104
2581,108507.3989817047
2582,110508.95625539159
2583,281788.52633057546
2584,175168.47647114555
2585,189820.7762651603
2586,225412.22204760707
2587,199800.0457305987
2588,140951.58531092835
2589,150373.2041886551
2590,207903.19675977426
2591,220287.02860464097
2592,217815.90532799586
2593,251992.27905985535
2594,178880.8759039967
2595,197797.10822722927
2596,304992.0908747829
2597,189365.4474332049
2598,282054.80948096287
2599,329399.4356829006
2600,156703.97427892496
2601,146991.58885217187
2602,82575.05958336053
2603,93121.29984759618
2604,87721.52994054518
2605,77831.05520547922
2606,152122.3954855595
2607,194454.0849074228
2608,210346.3021642782
2609,169442.0292155723
2610,112175.01690737842
2611,122147.37822374044
2612,157410.04224063637
2613,129662.69349894937
2614,124604.81046207227
2615,154081.27034163926
2616,146200.56017607753
2617,182153.67606466144
2618,201481.37913082837
2619,197732.17848397855
2620,183197.17457717776
2621,177118.24174712438
2622,184797.48713513018
2623,242391.09522563106
2624,314801.54634507943
2625,301561.5013913773
2626,173439.1379332063
2627,162861.43659504366
2628,481596.9996650014
2629,512050.61964800826
2630,361794.61668943457
2631,492931.57648666325
2632,436361.4546274218
2633,302182.99337641767
2634,431053.7387226314
2635,159926.3558777072
2636,173270.79801772197
2637,177529.6859063714
2638,258731.55265195743
2639,187435.25307159915
2640,151848.53561219995
2641,101417.85997131388
2642,196476.5837129193
2643,100013.39770972986
2644,122728.1460965787
2645,105570.40435428932
2646,94512.24315484268
2647,102083.85027934884
2648,143297.533393819
2649,148009.04118166698
2650,133202.31203145414
2651,140842.9494299372
2652,409038.0701578879
2653,247799.99784713454
2654,252766.8797916181
2655,404879.11429922044
2656,316601.48403455695
2657,354858.50157236925
2658,301518.38197274844
2659,296174.75870672613
2660,367578.8830610805
2661,346033.48946292856
2662,367501.15625216055
2663,282964.93617493846
2664,273636.4180288578
2665,318259.4473784267
2666,281154.2066270196
2667,169534.1120263713
2668,176903.86785501966
2669,185322.269794313
2670,274382.9929775819
2671,184773.20607028884
2672,193333.61224312882
2673,204353.19629246273
2674,201206.0779238402
2675,166351.57283710467
2676,190795.1227657215
2677,198870.3258006617
2678,249366.67157850374
2679,273024.6611650389
2680,286026.4450808921
2681,410150.98409824364
2682,327714.3826167626
2683,515973.6477565135
2684,312649.74523050134
2685,331784.3275234873
2686,255139.99920262827
2687,314475.44735659304
2688,212735.8716682896
2689,202370.9735187475
2690,440462.46610956575
2691,192729.2722701574
2692,133967.8307239606
2693,199781.71689252523
2694,134677.12443703145
2695,193891.4299341046
2696,184459.55599574433
2697,190253.1704962008
2698,194277.8956691305
2699,178980.6457347176
2700,160440.45191594993
2701,152054.97675629507
2702,109355.50895166816
2703,125732.61293373456
2704,139323.52769091967
2705,117794.18492132521
2706,112527.98602287727
2707,123885.56700156507
2708,132749.43746813113
2709,107611.27807027774
2710,126530.0912891112
2711,280576.96211882844
2712,392896.9011219868
2713,171372.7326361089
2714,150532.98948062008
2715,172437.53816189003
2716,141963.5012667105
2717,189660.08611958724
2718,218080.84222548283
2719,156045.2796503071
2720,170078.5051481687
2721,134875.17581672993
2722,160339.13578599633
2723,142402.96076587378
2724,125890.52857232033
2725,130785.43083436643
2726,151352.48219494178
2727,177844.57097855204
2728,177566.2744766986
2729,150331.94176970117
2730,146942.83464371166
2731,129272.8623790002
2732,132723.79206876009
2733,158197.3656298573
2734,144790.09483921342
